usv.x,usv.y,usv.heading,point.x,point.y,point.degree,stanley_e_dis,stanley_et_degree,distance,delta_control,v,r
12647012.6314,2556588.83674,-2.0942728633,12647071.1804,2556638.35754,2.20841904579,74.644086412,1.56720679903,-2.73548511005,-2.7354851100576.68310027510.6,1
12647012.6036,2556588.80965,-2.09804283414,12647071.1804,2556638.35754,2.20841904579,74.6823951306,1.56721048059,-2.73925139933,-2.7392513993376.7218124420.6,1
12647012.5784,2556588.78327,-2.10109721359,12647071.1804,2556638.35754,2.20841904579,74.7186044028,1.56721395518,-2.7423023042,-2.742302304276.75810225570.6,1
12647012.5535,2556588.75436,-2.10080053745,12647071.1804,2556638.35754,2.20841904579,74.7566461937,1.56721760018,-2.74200198305,-2.7420019830576.79577017980.6,1
12647012.535,2556588.73578,-2.10196993148,12647071.1804,2556638.35754,2.20841904579,74.7825529557,1.56722007927,-2.743168898,-2.74316889876.82184943580.6,1
12647012.5092,2556588.70765,-2.09963114341,12647071.1804,2556638.35754,2.20841904579,74.8205513638,1.56722371079,-2.74082647841,-2.7408264784176.85976314460.6,1
12647012.4887,2556588.6856,-2.10347088907,12647071.1804,2556638.35754,2.20841904579,74.8504730874,1.56722656653,-2.74466336833,-2.7446633683376.88965693720.6,1
12647012.4611,2556588.65887,-2.10073076263,12647071.1804,2556638.35754,2.20841904579,74.888392218,1.56723018062,-2.7419196278,-2.741919627876.92800915520.6,1
12647012.4375,2556588.63728,-2.09895043944,12647071.1804,2556638.35754,2.20841904579,74.9197544464,1.56723316562,-2.7401363196,-2.740136319676.95992756150.6,1
12647012.4111,2556588.61174,-2.09511069378,12647071.1804,2556638.35754,2.20841904579,74.9560266035,1.56723661328,-2.73629312629,-2.7362931262976.99662294980.6,1
12647012.3902,2556588.59463,-2.08971752625,12647071.1804,2556638.35754,2.20841904579,74.9821812339,1.56723909616,-2.73089747588,-2.7308974758877.02358317650.6,1
12647012.3675,2556588.57519,-2.08305056878,12647071.1804,2556638.35754,2.20841904579,75.0113325048,1.56724186045,-2.72422775411,-2.7242277541177.05349152730.6,1
12647012.3509,2556588.56443,-2.07568506415,12647071.1804,2556638.35754,2.20841904579,75.0298253368,1.56724361238,-2.71686049756,-2.7168604975677.07307137890.6,1
12647012.3276,2556588.55045,-2.07055395168,12647071.1804,2556638.35754,2.20841904579,75.0549670666,1.56724599212,-2.71172700534,-2.7117270053477.09993561930.6,1
12647012.2859,2556588.52721,-2.0636073623,12647071.1804,2556638.35754,2.20841904579,75.0984748779,1.56725010463,-2.70477630346,-2.7047763034677.14679637460.6,1
12647012.2634,2556588.5108,-2.0502907579,12647071.1804,2556638.35754,2.20841904579,75.1250371748,1.56725261187,-2.69145719182,-2.6914571918277.17454953720.6,1
12647012.2425,2556588.49662,-2.04540359098,12647071.1804,2556638.35754,2.20841904579,75.1488491101,1.56725485724,-2.68656777952,-2.6865677795277.19963203670.6,1
12647012.1924,2556588.48909,-2.03686895863,12647071.1804,2556638.35754,2.20841904579,75.184725891,1.56725823626,-2.67802976816,-2.6780297681677.24275422410.6,1
12647012.1298,2556588.47653,-2.02658915683,12647071.1804,2556638.35754,2.20841904579,75.2320710793,1.56726268801,-2.6677455146,-2.667745514677.29865968880.6,1
12647012.1144,2556588.46803,-2.0057499213,12647071.1804,2556638.35754,2.20841904579,75.2480735458,1.56726419079,-2.6469047763,-2.646904776377.31591325070.6,1
12647012.0942,2556588.46389,-1.99447489619,12647071.1804,2556638.35754,2.20841904579,75.2634441355,1.56726563332,-2.63562830865,-2.6356283086577.33404455690.6,1
12647012.0781,2556588.461,-1.98646384132,12647071.1804,2556638.35754,2.20841904579,75.2753522642,1.5672667503,-2.62761613681,-2.6276161368177.34821325050.6,1
12647012.0563,2556588.46267,-1.97410704017,12647071.1804,2556638.35754,2.20841904579,75.2870025172,1.56726784257,-2.61525824339,-2.6152582433977.36381226470.6,1
12647012.0409,2556588.4601,-1.96279739397,12647071.1804,2556638.35754,2.20841904579,75.2982219681,1.56726889397,-2.60394754579,-2.6039475457977.37722340450.6,1
12647012.0368,2556588.46006,-1.94995163645,12647071.1804,2556638.35754,2.20841904579,75.3006950456,1.56726912567,-2.59110155658,-2.5911015565877.38038316310.6,1
12647012.0238,2556588.45689,-1.93848486375,12647071.1804,2556638.35754,2.20841904579,75.3109954912,1.56727009044,-2.5796338191,-2.579633819177.39238240160.6,1
12647012.022,2556588.45202,-1.92499355598,12647071.1804,2556638.35754,2.20841904579,75.3159512027,1.56727055446,-2.56614204731,-2.5661420473177.3968591140.6,1
12647012.0123,2556588.45017,-1.91251424943,12647071.1804,2556638.35754,2.20841904579,75.3232217021,1.56727123507,-2.55366206015,-2.5536620601577.40548042670.6,1
12647012.0133,2556588.44383,-1.90143150455,12647071.1804,2556638.35754,2.20841904579,75.3277307429,1.56727165707,-2.54257889327,-2.5425788932777.40881681010.6,1
12647012.0031,2556588.44618,-1.89108166161,12647071.1804,2556638.35754,2.20841904579,75.3319079608,1.56727204795,-2.53222865945,-2.5322286594577.41508902560.6,1
12647012.0029,2556588.44648,-1.87828836836,12647071.1804,2556638.35754,2.20841904579,75.3317765823,1.56727203565,-2.5194353785,-2.519435378577.41503681560.6,1
12647011.994,2556588.45003,-1.86364524343,12647071.1804,2556638.35754,2.20841904579,75.334224439,1.56727226468,-2.50479202453,-2.5047920245377.41955526330.6,1
12647011.9916,2556588.45296,-1.8491065144,12647071.1804,2556638.35754,2.20841904579,75.3332843914,1.56727217673,-2.49025338346,-2.4902533834677.41948252850.6,1
