12647079.77,2556632.59886
12647079.9445,2556632.53381
12647080.1013,2556632.47511
12647080.2657,2556632.41293
12647080.4112,2556632.35149
12647080.5648,2556632.28552
12647080.7048,2556632.21123
12647080.8431,2556632.13757
12647080.9734,2556632.06209
12647081.1059,2556631.99195
12647081.2287,2556631.92162
12647081.3655,2556631.86073
12647081.4978,2556631.8007
12647081.6263,2556631.74392
12647081.7573,2556631.69416
12647081.8844,2556631.64543
12647082.0086,2556631.60229
12647082.1337,2556631.55295
12647082.2516,2556631.50257
12647082.367,2556631.44663
12647082.4773,2556631.38373
12647082.6954,2556631.25769
12647082.7983,2556631.19981
12647082.8986,2556631.14229
12647083.0018,2556631.09538
12647083.1008,2556631.05663
12647083.1998,2556631.01867
12647083.2976,2556630.99283
12647083.3894,2556630.95609
12647083.4795,2556630.92431
12647083.5678,2556630.87929
12647083.652,2556630.82993
12647083.652,2556630.82993
12647083.8265,2556630.72438
12647083.9086,2556630.67646
12647083.9911,2556630.62819
12647084.0675,2556630.58459
12647084.1423,2556630.54519
12647084.2251,2556630.50351
12647084.3058,2556630.46194
12647084.391,2556630.41878
12647084.4776,2556630.375
12647084.5535,2556630.33474
12647084.6292,2556630.29563
12647084.7021,2556630.2546
12647084.7692,2556630.21718
12647084.8399,2556630.17142
12647084.9064,2556630.1281
12647084.9754,2556630.0851
12647085.0366,2556630.04429
12647085.108,2556630.00406
12647085.1746,2556629.9667
12647085.2402,2556629.92656
12647085.2772,2556629.88747
12647085.3386,2556629.84484
12647085.3734,2556629.80383
12647085.4347,2556629.77215
12647085.4723,2556629.74626
12647085.5342,2556629.72064
12647085.5795,2556629.70305
12647085.6438,2556629.67241
12647085.6936,2556629.64127
12647085.7521,2556629.59863
12647085.7979,2556629.54589
12647085.8518,2556629.49972
12647085.892,2556629.44737
12647085.9504,2556629.41429
12647086.0141,2556629.39497
12647086.0741,2556629.37324
12647086.1989,2556629.34436
12647086.2524,2556629.32278
12647086.3027,2556629.28319
12647086.352,2556629.24368
12647086.4035,2556629.20649
12647086.4552,2556629.16778
12647086.5043,2556629.13678
12647086.5554,2556629.11082
12647086.6087,2556629.08362
12647086.6678,2556629.06648
12647086.7224,2556629.03937
12647086.7743,2556629.01056
12647086.8243,2556628.97744
12647086.8741,2556628.94209
12647086.914,2556628.90611
12647086.9531,2556628.86763
12647086.9971,2556628.83498
12647087.0371,2556628.80346
12647087.0883,2556628.78173
12647087.1447,2556628.76673
12647087.2011,2556628.75228
12647087.2656,2556628.73719
12647087.3136,2556628.70814
12647087.3727,2556628.66729
12647087.422,2556628.60822
12647087.4778,2556628.53094
12647087.5439,2556628.46623
12647087.6364,2556628.37815
12647087.7286,2556628.31276
12647087.8549,2556628.24258
12647087.9636,2556628.17344
12647088.1041,2556628.10292
12647088.2261,2556628.02216
