12621770.6053,496729.231653
12621770.6064,496729.231653
12621770.6064,496729.231653
12621770.6064,496729.231674
12621770.6076,496729.231696
12621770.6076,496729.231717
12621770.6087,496729.231717
12621770.6098,496729.231738
12621770.6109,496729.231759
12621770.6109,496729.231759
12621770.612,496729.23178
12621770.6131,496729.23178
12621770.6142,496729.23178
12621770.6142,496729.23178
12621770.6154,496729.231801
12621770.6165,496729.231801
12621770.6165,496729.231801
12621770.6176,496729.231801
12621770.6109,496729.231696
12621770.6109,496729.231696
12621770.6109,496729.231696
12621770.6109,496729.231696
12621770.612,496729.231696
12621770.612,496729.231717
12621770.6131,496729.231717
12621770.6131,496729.231738
12621770.6142,496729.231738
12621770.6142,496729.231738
12621770.6154,496729.231759
12621770.6154,496729.231759
12621770.6165,496729.231759
12621770.6165,496729.23178
12621770.6176,496729.23178
12621770.6176,496729.23178
12621770.6187,496729.231801
12621770.6187,496729.231801
12621770.6198,496729.231801
12621770.6198,496729.231822
12621770.6154,496729.231759
12621770.6165,496729.231759
12621770.6165,496729.23178
12621770.6165,496729.23178
12621770.6165,496729.23178
12621770.6165,496729.23178
12621770.6165,496729.231801
12621770.6165,496729.231801
12621770.6176,496729.231822
12621770.6176,496729.231843
12621770.6176,496729.231864
12621770.6187,496729.231864
12621770.6198,496729.231886
12621770.6198,496729.231907
12621770.6209,496729.231907
12621770.622,496729.231928
12621770.6231,496729.231928
12621770.6243,496729.231928
12621770.6254,496729.231949
12621770.6254,496729.231949
12621770.6254,496729.231822
12621770.6265,496729.231822
12621770.6265,496729.231822
12621770.6276,496729.231822
12621770.6276,496729.231822
12621770.6276,496729.231822
12621770.6276,496729.231822
12621770.6276,496729.231822
12621770.6276,496729.231843
12621770.6276,496729.231843
12621770.6276,496729.231864
12621770.6276,496729.231886
12621770.6276,496729.231907
12621770.6287,496729.231907
12621770.6287,496729.231928
12621770.6287,496729.231928
12621770.6298,496729.231949
12621770.6298,496729.231949
12621770.6309,496729.231949
12621770.6309,496729.231949
12621770.6276,496729.231907
12621770.6276,496729.231886
12621770.6287,496729.231886
12621770.6287,496729.231886
12621770.6298,496729.231886
12621770.6309,496729.231907
12621770.6309,496729.231907
12621770.6309,496729.231907
12621770.6321,496729.231907
12621770.6321,496729.231907
12621770.6321,496729.231907
12621770.6321,496729.231928
12621770.6321,496729.231928
12621770.6321,496729.231928
12621770.6321,496729.231949
12621770.6332,496729.231949
12621770.6332,496729.23197
12621770.6332,496729.23197
12621770.6343,496729.231991
12621770.6343,496729.231991
12621770.6343,496729.231949
12621770.6343,496729.231949
12621770.6354,496729.231949
12621770.6354,496729.23197
12621770.6365,496729.23197
12621770.6365,496729.23197
12621770.6376,496729.23197
12621770.6376,496729.23197
12621770.6387,496729.23197
12621770.6387,496729.23197
12621770.6387,496729.23197
12621770.6398,496729.23197
12621770.6398,496729.23197
12621770.6398,496729.23197
12621770.6398,496729.231991
12621770.641,496729.231991
12621770.641,496729.231991
12621770.641,496729.231991
12621770.641,496729.231991
12621770.6421,496729.231991
12621770.641,496729.23197
12621770.641,496729.23197
12621770.6421,496729.23197
12621770.6421,496729.23197
12621770.6432,496729.231991
12621770.6443,496729.231991
12621770.6443,496729.231991
12621770.6454,496729.232012
12621770.6454,496729.232012
12621770.6465,496729.232033
12621770.6465,496729.232033
12621770.6465,496729.232055
12621770.6465,496729.232055
12621770.6465,496729.232076
12621770.6465,496729.232076
12621770.6465,496729.232076
12621770.6465,496729.232097
12621770.6465,496729.232097
12621770.6465,496729.232097
12621770.6465,496729.232097
12621770.6443,496729.232076
12621770.6443,496729.232076
12621770.6454,496729.232076
12621770.6454,496729.232076
12621770.6465,496729.232076
12621770.6465,496729.232076
12621770.6476,496729.232076
12621770.6487,496729.232076
12621770.6499,496729.232076
12621770.651,496729.232076
12621770.6521,496729.232097
12621770.6521,496729.232097
12621770.6532,496729.232118
12621770.6543,496729.232139
12621770.6543,496729.232139
12621770.6554,496729.23216
12621770.6554,496729.23216
12621770.6554,496729.232181
12621770.6554,496729.232181
12621770.6554,496729.232202
12621770.6521,496729.232139
12621770.6521,496729.232139
12621770.6521,496729.232139
12621770.6521,496729.232139
12621770.6521,496729.23216
12621770.6521,496729.23216
12621770.6521,496729.23216
12621770.6532,496729.23216
12621770.6532,496729.23216
12621770.6532,496729.23216
12621770.6543,496729.232181
12621770.6543,496729.232181
12621770.6554,496729.232181
12621770.6565,496729.232202
12621770.6565,496729.232202
12621770.6577,496729.232223
12621770.6588,496729.232223
12621770.6588,496729.232223
12621770.6599,496729.232245
12621770.661,496729.232245
12621770.6577,496729.232245
12621770.6577,496729.232245
12621770.6588,496729.232245
12621770.6588,496729.232245
12621770.6588,496729.232245
12621770.6588,496729.232266
12621770.6588,496729.232266
12621770.6588,496729.232266
12621770.6588,496729.232287
12621770.6588,496729.232287
12621770.6588,496729.232287
12621770.6588,496729.232308
12621770.6588,496729.232308
12621770.6588,496729.232329
12621770.6588,496729.232329
12621770.6599,496729.232329
12621770.6599,496729.232329
12621770.661,496729.23235
12621770.907,496729.234863
12621770.9081,496729.234969
12621770.9081,496729.23499
12621770.9092,496729.23499
12621770.9092,496729.23499
12621770.9092,496729.23499
12621770.9103,496729.23499
12621770.9103,496729.23499
12621770.9115,496729.234948
12621770.9126,496729.234905
12621770.9148,496729.234884
12621770.917,496729.234842
12621770.9193,496729.2348
12621770.9226,496729.234758
12621770.9259,496729.234715
12621770.9304,496729.234673
12621770.9348,496729.234631
12621770.9393,496729.234589
12621770.9437,496729.234546
12621770.9493,496729.234504
12621770.9549,496729.234462
12621770.9705,496729.234525
12621770.9771,496729.234483
12621770.9849,496729.23442
12621770.9927,496729.234356
12621771.0016,496729.234293
12621771.0105,496729.23423
12621771.0206,496729.234145
12621771.0295,496729.234061
12621771.0395,496729.233976
12621771.0495,496729.233892
12621771.0606,496729.233807
12621771.0706,496729.233702
12621771.0807,496729.233596
12621771.0918,496729.233491
12621771.1018,496729.233385
12621771.113,496729.233258
12621771.1241,496729.233153
12621771.1341,496729.233026
12621771.1452,496729.232899
12621771.1564,496729.232773
12621771.1864,496729.233132
12621771.1987,496729.233026
12621771.2109,496729.23292
12621771.2243,496729.232794
12621771.2365,496729.232688
12621771.2499,496729.232561
12621771.2632,496729.232435
12621771.2755,496729.232308
12621771.2888,496729.232181
12621771.3022,496729.232033
12621771.3156,496729.231886
12621771.3289,496729.231738
12621771.3423,496729.23159
12621771.3556,496729.231442
12621771.369,496729.231294
12621771.3823,496729.231125
12621771.3957,496729.230956
12621771.4091,496729.230787
12621771.4224,496729.230619
12621771.4347,496729.23045
12621771.4725,496729.230428
12621771.4859,496729.23026
12621771.5003,496729.230069
12621771.5137,496729.229879
12621771.5271,496729.229689
12621771.5404,496729.229499
12621771.5538,496729.229288
12621771.566,496729.229077
12621771.5794,496729.228866
12621771.5916,496729.228655
12621771.605,496729.228422
12621771.6172,496729.228211
12621771.6295,496729.227979
12621771.6417,496729.227747
12621771.654,496729.227514
12621771.6651,496729.227282
12621771.6773,496729.227029
12621771.6874,496729.226775
12621771.6974,496729.226501
12621771.7074,496729.226226
12621771.7452,496729.225804
12621771.7542,496729.225529
12621771.7619,496729.225234
12621771.7697,496729.224938
12621771.7775,496729.224621
12621771.7842,496729.224304
12621771.792,496729.223988
12621771.7998,496729.223671
12621771.8076,496729.223354
12621771.8154,496729.223037
12621771.8232,496729.222721
12621771.8298,496729.222383
12621771.8365,496729.222045
12621771.8432,496729.221728
12621771.8499,496729.22139
12621771.8566,496729.221052
12621771.8621,496729.220693
12621771.8677,496729.220355
12621771.8721,496729.219996
12621771.8777,496729.219659
12621771.8911,496729.219321
12621771.8955,496729.218983
12621771.9,496729.218624
12621771.9044,496729.218265
12621771.9078,496729.217906
12621771.9111,496729.217547
12621771.9145,496729.217188
12621771.9178,496729.216808
12621771.92,496729.216449
12621771.9222,496729.216069
12621771.9245,496729.21571
12621771.9256,496729.215329
12621771.9267,496729.21497
12621771.9267,496729.21459
12621771.9267,496729.214231
12621771.9256,496729.213851
12621771.9245,496729.213492
12621771.9234,496729.213133
12621771.9211,496729.212753
12621771.92,496729.212394
12621771.9401,496729.211613
12621771.9378,496729.211233
12621771.9356,496729.210852
12621771.9323,496729.210472
12621771.93,496729.210092
12621771.9267,496729.209733
12621771.9234,496729.209353
12621771.9189,496729.208973
12621771.9145,496729.208614
12621771.91,496729.208234
12621771.9055,496729.207875
12621771.9,496729.207516
12621771.8944,496729.207136
12621771.8866,496729.206777
12621771.8788,496729.206418
12621771.8699,496729.20608
12621771.8599,496729.205742
12621771.8488,496729.205404
12621771.8376,496729.205087
12621771.8254,496729.204771
12621771.8454,496729.203926
12621771.8343,496729.203609
12621771.8221,496729.203292
12621771.8087,496729.202976
12621771.7953,496729.202659
12621771.782,496729.202363
12621771.7675,496729.202068
12621771.7519,496729.201772
12621771.7375,496729.201497
12621771.7208,496729.201202
12621771.7041,496729.200927
12621771.6874,496729.200653
12621771.6695,496729.200378
12621771.6517,496729.200125
12621771.6328,496729.199871
12621771.6139,496729.199618
12621771.595,496729.199365
12621771.5749,496729.199111
12621771.5549,496729.198858
12621771.5337,496729.198604
12621771.5337,496729.19833
12621771.5137,496729.198076
12621771.4937,496729.197844
12621771.4725,496729.197591
12621771.4514,496729.197358
12621771.4291,496729.197105
12621771.4068,496729.196873
12621771.3846,496729.19664
12621771.3623,496729.196408
12621771.3412,496729.196176
12621771.3189,496729.195943
12621771.2977,496729.195711
12621771.2755,496729.195479
12621771.2543,496729.195268
12621771.2321,496729.195035
12621771.2109,496729.194824
12621771.1898,496729.194613
12621771.1686,496729.194381
12621771.1475,496729.19417
12621771.1263,496729.193958
12621771.1196,496729.194106
12621771.0996,496729.193895
12621771.0796,496729.193684
12621771.0595,496729.193473
12621771.0395,496729.193262
12621771.0194,496729.19305
12621770.9994,496729.192839
12621770.9794,496729.192628
12621770.9604,496729.192438
12621770.9404,496729.192227
12621770.9215,496729.192016
12621770.9014,496729.191826
12621770.8825,496729.191614
12621770.8636,496729.191424
12621770.8436,496729.191234
12621770.8246,496729.191044
12621770.8046,496729.190854
12621770.7846,496729.190664
12621770.7656,496729.190474
12621770.7456,496729.190305
12621770.7489,496729.190136
12621770.73,496729.189946
12621770.7111,496729.189777
12621770.6922,496729.189587
12621770.6732,496729.189397
12621770.6554,496729.189207
12621770.6365,496729.189038
12621770.6187,496729.188848
12621770.6009,496729.188658
12621770.5831,496729.188468
12621770.5653,496729.188299
12621770.5474,496729.188109
12621770.5285,496729.18794
12621770.5107,496729.18775
12621770.4929,496729.18756
12621770.4751,496729.187391
12621770.4573,496729.187222
12621770.4395,496729.187032
12621770.4217,496729.186863
12621770.4038,496729.186694
12621770.405,496729.186145
12621770.3871,496729.185955
12621770.3704,496729.185765
12621770.3526,496729.185596
12621770.3359,496729.185406
12621770.3181,496729.185237
12621770.3014,496729.185047
12621770.2836,496729.184878
12621770.2658,496729.184688
12621770.248,496729.184519
12621770.2313,496729.18435
12621770.2135,496729.184181
12621770.1957,496729.184012
12621770.1779,496729.183822
12621770.1612,496729.183653
12621770.1434,496729.183484
12621770.1255,496729.183315
12621770.1088,496729.183146
12621770.091,496729.182956
12621770.0743,496729.182787
12621770.0899,496729.182027
